,accuracy,polar_consistency_↓,abs_agreement_score,contradiction_idx_↓,ideal model dist ↓,layer_number,relative_postion,perc_cluster,accuracy_cluster,index,dataset,finetune,type
524,0.5180722891566265,0.00684542628005147,0.019662929698824883,0.35447248816490173,0.5176682198511086,16,60.0,3,1,enc_large_pretr_orig,orig,yes,encoder
525,0.5903614457831325,0.03418833762407303,0.06008686125278473,0.38546615839004517,0.5286293303383739,17,64.0,3,1,enc_large_pretr_orig,orig,yes,encoder
526,0.7068273092369478,0.0057297442108392715,0.0264454148709774,0.36243730783462524,0.5062482249563538,18,68.0,4,2,enc_large_pretr_orig,orig,yes,encoder
527,0.7831325301204819,0.0021352393086999655,0.013809660449624062,0.34254923462867737,0.5125497062994596,19,72.0,4,3,enc_large_pretr_orig,orig,yes,encoder
528,0.6265060240963856,0.11540962010622025,0.25059711933135986,0.5072054266929626,0.6471446736576653,20,76.0,4,2,enc_large_pretr_orig,orig,yes,encoder
529,0.9598393574297188,0.0183979831635952,0.11470154672861099,0.37022730708122253,0.5370778026015315,21,80.0,4,4,enc_large_pretr_orig,orig,yes,encoder
530,0.9477911646586346,0.0387527272105217,0.11153433471918106,0.35243645310401917,0.5347709774007712,22,84.0,4,4,enc_large_pretr_orig,orig,yes,encoder
531,0.891566265060241,0.07429194450378418,0.10006457567214966,0.4089260697364807,0.5336062772299838,23,88.0,4,4,enc_large_pretr_orig,orig,yes,encoder
532,0.8835341365461847,0.07416809350252151,0.09436558932065964,0.36628279089927673,0.5358558580797663,24,92.0,4,4,enc_large_pretr_orig,orig,yes,encoder
533,0.8795180722891567,0.0824982300400734,0.1054779514670372,0.3621015250682831,0.5096132443005942,25,96.0,4,4,enc_large_pretr_orig,orig,yes,encoder
534,0.5381526104417671,0.0,0.0,0.3200361430644989,0.5098975203768085,1,0.0,1,1,enc_dec_base_orig,orig,no,encoder
535,0.5943775100401606,0.02955266833305359,0.05618993937969208,0.3810650706291199,0.5213646374828984,2,8.0,1,1,enc_dec_base_orig,orig,no,encoder
536,0.606425702811245,0.023995384573936462,0.05120425671339035,0.3823814392089844,0.5259185287578382,3,15.0,2,1,enc_dec_base_orig,orig,no,encoder
537,0.606425702811245,0.020017337054014206,0.060074739158153534,0.3983473479747772,0.5332772595969283,4,23.0,2,1,enc_dec_base_orig,orig,no,encoder
538,0.6184738955823293,0.008121260441839695,0.04678037762641907,0.3888503909111023,0.5252868131783209,5,31.0,2,1,enc_dec_base_orig,orig,no,encoder
539,0.5983935742971888,0.03216468170285225,0.08082932978868484,0.37255457043647766,0.53278223576276,6,38.0,3,1,enc_dec_base_orig,orig,no,encoder
540,0.6024096385542169,0.056753888726234436,0.14360260963439941,0.43668925762176514,0.5529437682022904,7,46.0,3,1,enc_dec_base_orig,orig,no,encoder
541,0.6144578313253012,0.10249568521976471,0.36195647716522217,0.5401133894920349,0.6285383711637146,8,54.0,3,1,enc_dec_base_orig,orig,no,encoder
542,0.6184738955823293,0.08503319323062897,0.33610376715660095,0.571763277053833,0.6146778372158976,9,62.0,4,1,enc_dec_base_orig,orig,no,encoder
543,0.6144578313253012,0.12082365900278091,0.4344833493232727,0.6630649566650391,0.6842889157239403,10,69.0,4,1,enc_dec_base_orig,orig,no,encoder
544,0.5903614457831325,0.1357869952917099,0.3527015149593353,0.5454511642456055,0.6258590561688682,11,77.0,4,1,enc_dec_base_orig,orig,no,encoder
545,0.5943775100401606,0.12829509377479553,0.40162187814712524,0.568323016166687,0.6324182418727733,12,85.0,4,1,enc_dec_base_orig,orig,no,encoder
546,0.5943775100401606,0.08006151765584946,0.29658225178718567,0.524624228477478,0.6042483888770169,13,92.0,4,1,enc_dec_base_orig,orig,no,encoder
547,0.5381526104417671,0.0,0.0,0.3200361430644989,0.5098975203768085,1,0.0,1,1,enc_dec_base_decoder_orig,orig,no,decoder
548,0.6104417670682731,0.0030451673083007336,0.021116362884640694,0.35000917315483093,0.510816009916306,2,8.0,1,1,enc_dec_base_decoder_orig,orig,no,decoder
549,0.5983935742971888,0.004005008842796087,0.029192179441452026,0.35460034012794495,0.5155125759986323,3,15.0,2,1,enc_dec_base_decoder_orig,orig,no,decoder
550,0.6184738955823293,0.0009275720803998411,0.016280241310596466,0.344536155462265,0.5120017263078799,4,23.0,2,1,enc_dec_base_decoder_orig,orig,no,decoder
551,0.6144578313253012,0.00045603973558172584,0.013792433775961399,0.34450477361679077,0.5112324674557992,5,31.0,2,1,enc_dec_base_decoder_orig,orig,no,decoder
552,0.6104417670682731,0.0007158690714277327,0.014345532283186913,0.3489910364151001,0.5081455566998933,6,38.0,3,1,enc_dec_base_decoder_orig,orig,no,decoder
553,0.606425702811245,0.0011778362095355988,0.02227688953280449,0.343080997467041,0.5095116992775279,7,46.0,3,1,enc_dec_base_decoder_orig,orig,no,decoder
554,0.6024096385542169,0.0019053966971114278,0.03239453583955765,0.3569929003715515,0.5145174509705629,8,54.0,3,1,enc_dec_base_decoder_orig,orig,no,decoder
555,0.6024096385542169,0.002221514470875263,0.0341862253844738,0.36931997537612915,0.5131959013889018,9,62.0,4,1,enc_dec_base_decoder_orig,orig,no,decoder
556,0.5220883534136547,0.011000390164554119,0.04111035540699959,0.36887967586517334,0.5485986335790428,10,69.0,4,1,enc_dec_base_decoder_orig,orig,no,decoder
557,0.5100401606425703,0.019075632095336914,0.06638801842927933,0.3735688030719757,0.5382558433470003,11,77.0,4,1,enc_dec_base_decoder_orig,orig,no,decoder
558,0.5582329317269077,0.053722187876701355,0.11693690717220306,0.4171195924282074,0.5708262094839427,12,85.0,4,1,enc_dec_base_decoder_orig,orig,no,decoder
559,0.5783132530120482,0.02668815664947033,0.1479189693927765,0.4181542992591858,0.5741719013726915,13,92.0,4,1,enc_dec_base_decoder_orig,orig,no,decoder
560,0.5381526104417671,0.0,0.0,0.3200361430644989,0.5098975203768085,1,0.0,1,1,enc_dec_pretr_original,orig,yes,encoder
561,0.5742971887550201,0.012948828749358654,0.044114526361227036,0.3794361352920532,0.5207318269580317,2,8.0,1,1,enc_dec_pretr_original,orig,yes,encoder
562,0.6104417670682731,0.01169114001095295,0.06543996185064316,0.38602960109710693,0.5351184916495805,3,15.0,2,1,enc_dec_pretr_original,orig,yes,encoder
563,0.6144578313253012,0.030835961923003197,0.11796652525663376,0.43622273206710815,0.5565241738392206,4,23.0,2,1,enc_dec_pretr_original,orig,yes,encoder
564,0.5903614457831325,0.01259001437574625,0.12111979722976685,0.4330748915672302,0.5478031509783857,5,31.0,2,1,enc_dec_pretr_original,orig,yes,encoder
565,0.570281124497992,0.013493601232767105,0.08555535972118378,0.40371474623680115,0.534281261334082,6,38.0,3,1,enc_dec_pretr_original,orig,yes,encoder
566,0.570281124497992,0.049515821039676666,0.12288837879896164,0.43604716658592224,0.5530462335835767,7,46.0,3,1,enc_dec_pretr_original,orig,yes,encoder
567,0.6224899598393574,0.10311033576726913,0.2861612141132355,0.48467880487442017,0.6666552419270584,8,54.0,3,1,enc_dec_pretr_original,orig,yes,encoder
568,0.6184738955823292,0.09932657331228256,0.3335822820663452,0.5167033672332764,0.674877662466216,9,62.0,4,1,enc_dec_pretr_original,orig,yes,encoder
569,0.6265060240963856,0.11430451273918152,0.30262744426727295,0.4764983355998993,0.6753589590800335,10,69.0,4,2,enc_dec_pretr_original,orig,yes,encoder
570,0.6144578313253012,0.13295124471187592,0.3363140821456909,0.6111875176429749,0.6447304263595529,11,77.0,4,1,enc_dec_pretr_original,orig,yes,encoder
571,0.5020080321285141,0.0377669632434845,0.4704265296459198,0.7111197113990784,0.6624737909004147,12,85.0,4,1,enc_dec_pretr_original,orig,yes,encoder
572,0.5140562248995983,0.035796426236629486,0.38732537627220154,0.5974316000938416,0.6415984354504296,13,92.0,4,1,enc_dec_pretr_original,orig,yes,encoder
573,0.5381526104417671,0.0,0.0,0.3200361430644989,0.5098975203768085,1,0.0,1,1,enc_dec_pretr_original_decoder,orig,yes,decoder
574,0.5502008032128514,0.0008618731517344713,0.04337792843580246,0.374441921710968,0.5284615829018784,2,8.0,1,1,enc_dec_pretr_original_decoder,orig,yes,decoder
575,0.5461847389558233,0.0017267059301957488,0.0632472038269043,0.39269036054611206,0.5368441500286079,3,15.0,2,1,enc_dec_pretr_original_decoder,orig,yes,decoder
576,0.5502008032128514,-0.0026196979451924562,0.04267951101064682,0.3698826730251312,0.5274052147463913,4,23.0,2,1,enc_dec_pretr_original_decoder,orig,yes,decoder
577,0.5461847389558233,-0.0007454484002664685,0.025169264525175095,0.35584336519241333,0.5200343264806312,5,31.0,2,1,enc_dec_pretr_original_decoder,orig,yes,decoder
578,0.5301204819277108,-0.005883388686925173,0.02181226760149002,0.36202988028526306,0.5201456168454984,6,38.0,3,1,enc_dec_pretr_original_decoder,orig,yes,decoder
579,0.5582329317269076,0.0005820679944008589,0.03589804470539093,0.3620968163013458,0.5191958427477915,7,46.0,3,1,enc_dec_pretr_original_decoder,orig,yes,decoder
580,0.5421686746987951,0.0011512942146509886,0.06187668442726135,0.3866848945617676,0.5272121755996759,8,54.0,3,1,enc_dec_pretr_original_decoder,orig,yes,decoder
581,0.5301204819277108,0.0004801229515578598,0.07262403517961502,0.40549397468566895,0.5422097890100059,9,62.0,4,1,enc_dec_pretr_original_decoder,orig,yes,decoder
582,0.5381526104417671,0.0035050068981945515,0.10868771374225616,0.4074881970882416,0.5567918753156114,10,69.0,4,1,enc_dec_pretr_original_decoder,orig,yes,decoder
583,0.5421686746987951,-0.02772410586476326,0.14830966293811798,0.472021222114563,0.5495508858714406,11,77.0,4,1,enc_dec_pretr_original_decoder,orig,yes,decoder
584,0.5502008032128514,0.003441765671595931,0.14775048196315765,0.41693586111068726,0.569665014091723,12,85.0,4,1,enc_dec_pretr_original_decoder,orig,yes,decoder
585,0.5140562248995983,0.00012802673154510558,0.05825696885585785,0.38005733489990234,0.5231803954530465,13,92.0,4,1,enc_dec_pretr_original_decoder,orig,yes,decoder
586,0.5381526104417671,0.0,0.0,0.3200361430644989,0.5098975203768085,1,0.0,1,1,enc_dec_pretr_original_table2,orig,yes,encoder
587,0.678714859437751,0.03742325305938721,0.06445847451686859,0.39886674284935,0.5414086604279367,2,8.0,1,2,enc_dec_pretr_original_table2,orig,yes,encoder
588,0.6706827309236948,0.023043815046548843,0.06583491712808609,0.3905229866504669,0.5323682146196408,3,15.0,2,2,enc_dec_pretr_original_table2,orig,yes,encoder
589,0.6345381526104418,0.021867798641324043,0.08887404203414917,0.4293771982192993,0.548582127745403,4,23.0,2,2,enc_dec_pretr_original_table2,orig,yes,encoder
590,0.6104417670682731,0.008704164996743202,0.08851826190948486,0.40324902534484863,0.5361515413610667,5,31.0,2,1,enc_dec_pretr_original_table2,orig,yes,encoder
591,0.7028112449799196,0.013371906243264675,0.08593190461397171,0.3897564113140106,0.5380966696389867,6,38.0,3,2,enc_dec_pretr_original_table2,orig,yes,encoder
592,0.678714859437751,0.03372342512011528,0.18689796328544617,0.4317711293697357,0.595547630733299,7,46.0,3,2,enc_dec_pretr_original_table2,orig,yes,encoder
593,0.7028112449799198,0.11918984353542328,0.23534613847732544,0.4901418685913086,0.6252512673047808,8,54.0,3,2,enc_dec_pretr_original_table2,orig,yes,encoder
594,0.7108433734939759,0.05345747619867325,0.2380366325378418,0.5553957223892212,0.5959484779271985,9,62.0,4,2,enc_dec_pretr_original_table2,orig,yes,encoder
595,0.7429718875502008,0.10012476146221161,0.32414713501930237,0.5390291810035706,0.6588834997302148,10,69.0,4,2,enc_dec_pretr_original_table2,orig,yes,encoder
596,0.7269076305220884,0.13251730799674988,0.3021835684776306,0.5661492347717285,0.6408555428634665,11,77.0,4,2,enc_dec_pretr_original_table2,orig,yes,encoder
597,0.7389558232931727,0.17426539957523346,0.25642839074134827,0.5109092593193054,0.6279387631173414,12,85.0,4,2,enc_dec_pretr_original_table2,orig,yes,encoder
598,0.7389558232931727,0.1490178406238556,0.28297826647758484,0.520641565322876,0.6267135487739867,13,92.0,4,2,enc_dec_pretr_original_table2,orig,yes,encoder
599,0.5381526104417671,0.0,0.0,0.3200361430644989,0.5098975203768085,1,0.0,1,1,enc_dec_pretr_original_decoder_table2,orig,yes,decoder
600,0.7469879518072289,0.004681896883994341,0.021463483572006226,0.3458446264266968,0.5113883722039986,2,8.0,1,2,enc_dec_pretr_original_decoder_table2,orig,yes,decoder
601,0.7349397590361446,0.0062123313546180725,0.0287476759403944,0.3502621650695801,0.5195660394894409,3,15.0,2,2,enc_dec_pretr_original_decoder_table2,orig,yes,decoder
602,0.7349397590361446,0.0039062327705323696,0.021859711036086082,0.34880122542381287,0.510928720452841,4,23.0,2,2,enc_dec_pretr_original_decoder_table2,orig,yes,decoder
603,0.7309236947791165,0.0015573783311992884,0.013556689023971558,0.3418392539024353,0.5111062273271723,5,31.0,2,2,enc_dec_pretr_original_decoder_table2,orig,yes,decoder
604,0.7269076305220884,0.0016775669064372778,0.010447942651808262,0.3431510925292969,0.5107315993081947,6,38.0,3,2,enc_dec_pretr_original_decoder_table2,orig,yes,decoder
605,0.7108433734939759,0.00294735049828887,0.014108586125075817,0.3473045229911804,0.5105792309018929,7,46.0,3,2,enc_dec_pretr_original_decoder_table2,orig,yes,decoder
606,0.6265060240963856,0.00368952052667737,0.01582069881260395,0.34765374660491943,0.5169877077434385,8,54.0,3,2,enc_dec_pretr_original_decoder_table2,orig,yes,decoder
607,0.714859437751004,0.010808845050632954,0.031079931184649467,0.36236444115638733,0.5148193875912821,9,62.0,4,2,enc_dec_pretr_original_decoder_table2,orig,yes,decoder
608,0.7228915662650602,0.008241754025220871,0.0435476154088974,0.3681211769580841,0.5177359244908494,10,69.0,4,2,enc_dec_pretr_original_decoder_table2,orig,yes,decoder
609,0.7469879518072289,0.011076301336288452,0.043180517852306366,0.375494122505188,0.5167886045826139,11,77.0,4,2,enc_dec_pretr_original_decoder_table2,orig,yes,decoder
610,0.7389558232931727,0.008456375449895859,0.035115089267492294,0.3646757900714874,0.5308476055858777,12,85.0,4,2,enc_dec_pretr_original_decoder_table2,orig,yes,decoder
611,0.7389558232931727,0.010380825027823448,0.033500395715236664,0.3725968897342682,0.509610004930208,13,92.0,4,2,enc_dec_pretr_original_decoder_table2,orig,yes,decoder
